City,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket,year,month,day,day_of_week,is_weekend,quarter,aqi_lag_1,aqi_lag_7,aqi_rolling_7d,aqi_rolling_30d
Bengaluru,2018-07-28,21.05,6.85,17.94,15.78,0.77,6.84,16.19,59.0,Satisfactory,2018,7,28,5,1,3,68.0,59.0,62.857142857142854,61.333333333333336
Bengaluru,2018-07-29,20.1,6.38,15.62,14.34,0.79,6.51,15.94,66.0,Satisfactory,2018,7,29,6,1,3,59.0,60.0,63.714285714285715,61.833333333333336
Bengaluru,2018-07-30,22.92,15.82,18.15,23.4,0.97,7.18,14.61,64.0,Satisfactory,2018,7,30,0,0,3,66.0,65.0,63.57142857142857,61.766666666666666
Bengaluru,2018-07-31,20.96,16.68,19.01,26.45,0.75,6.44,15.43,62.0,Satisfactory,2018,7,31,1,0,3,64.0,64.0,63.285714285714285,61.43333333333333
Bengaluru,2018-08-01,20.59,17.54,22.78,29.88,0.83,6.0,14.61,66.0,Satisfactory,2018,8,1,2,0,3,62.0,59.0,64.28571428571429,61.53333333333333
Bengaluru,2018-08-02,20.73,12.55,19.33,24.09,0.83,6.28,15.23,68.0,Satisfactory,2018,8,2,3,0,3,66.0,65.0,64.71428571428571,61.7
Bengaluru,2018-08-03,23.34,17.03,18.78,26.75,0.9,6.5,12.05,72.0,Satisfactory,2018,8,3,4,0,3,68.0,68.0,65.28571428571429,62.1
Bengaluru,2018-08-04,27.61,23.36,18.82,31.52,0.9,6.8,12.14,77.0,Satisfactory,2018,8,4,5,1,3,72.0,59.0,67.85714285714286,62.63333333333333
Bengaluru,2018-08-05,20.75,17.45,15.27,23.82,0.83,7.15,13.44,77.0,Satisfactory,2018,8,5,6,1,3,77.0,66.0,69.42857142857143,63.03333333333333
Bengaluru,2018-08-06,23.63,18.79,18.0,26.37,0.78,5.94,14.22,67.0,Satisfactory,2018,8,6,0,0,3,77.0,64.0,69.85714285714286,63.4
Bengaluru,2018-08-07,18.24,18.82,18.39,26.63,0.81,6.18,13.14,67.0,Satisfactory,2018,8,7,1,0,3,67.0,62.0,70.57142857142857,63.56666666666667
Bengaluru,2018-08-08,18.35,24.08,20.05,31.6,0.87,6.68,11.18,60.0,Satisfactory,2018,8,8,2,0,3,67.0,66.0,69.71428571428571,63.36666666666667
Bengaluru,2018-08-09,17.33,21.68,17.68,28.22,0.83,6.27,13.65,58.0,Satisfactory,2018,8,9,3,0,3,60.0,68.0,68.28571428571429,63.2
Bengaluru,2018-08-10,18.24,23.38,16.8,29.13,0.79,7.52,11.75,60.0,Satisfactory,2018,8,10,4,0,3,58.0,72.0,66.57142857142857,62.6
Bengaluru,2018-08-11,18.6,23.61,17.12,28.96,0.78,6.44,11.75,56.0,Satisfactory,2018,8,11,5,1,3,60.0,77.0,63.57142857142857,62.6
Bengaluru,2018-08-12,10.61,16.83,13.53,21.04,0.77,6.96,12.48,57.0,Satisfactory,2018,8,12,6,1,3,56.0,77.0,60.714285714285715,62.733333333333334
Bengaluru,2018-08-13,11.4,18.47,15.3,25.47,0.8,5.96,11.69,53.0,Satisfactory,2018,8,13,0,0,3,57.0,67.0,58.714285714285715,62.6
Bengaluru,2018-08-14,13.1,20.8,17.12,30.21,0.89,6.34,11.02,60.0,Satisfactory,2018,8,14,1,0,3,53.0,67.0,57.714285714285715,62.53333333333333
Bengaluru,2018-08-15,15.35,17.91,15.93,26.23,0.85,6.35,11.1,59.0,Satisfactory,2018,8,15,2,0,3,60.0,60.0,57.57142857142857,62.53333333333333
Bengaluru,2018-08-16,12.86,14.92,16.13,23.99,0.68,5.58,15.54,52.0,Satisfactory,2018,8,16,3,0,3,59.0,58.0,56.714285714285715,62.266666666666666
Bengaluru,2018-08-17,16.77,16.77,15.35,25.21,0.67,5.76,14.21,48.0,Good,2018,8,17,4,0,3,52.0,60.0,55.0,61.96666666666667
Bengaluru,2018-08-18,20.09,15.73,15.9,24.67,0.73,6.76,14.37,57.0,Satisfactory,2018,8,18,5,1,3,48.0,56.0,55.142857142857146,61.9
Bengaluru,2018-08-19,16.78,13.99,16.35,24.39,0.69,6.44,15.56,59.0,Satisfactory,2018,8,19,6,1,3,57.0,57.0,55.42857142857143,62.13333333333333
Bengaluru,2018-08-20,24.78,19.12,18.52,30.67,0.74,6.65,14.54,53.0,Satisfactory,2018,8,20,0,0,3,59.0,53.0,55.42857142857143,61.93333333333333
Bengaluru,2018-08-21,20.61,18.5,17.55,29.4,0.77,5.95,16.38,69.0,Satisfactory,2018,8,21,1,0,3,53.0,60.0,56.714285714285715,62.233333333333334
Bengaluru,2018-08-22,20.75,19.51,17.29,30.51,0.78,6.92,16.23,65.0,Satisfactory,2018,8,22,2,0,3,69.0,59.0,57.57142857142857,62.233333333333334
Bengaluru,2018-08-23,17.29,22.31,17.95,32.44,0.9,7.32,13.6,63.0,Satisfactory,2018,8,23,3,0,3,65.0,52.0,59.142857142857146,62.2
Bengaluru,2018-08-24,18.74,22.92,18.94,34.56,0.82,7.81,12.61,62.0,Satisfactory,2018,8,24,4,0,3,63.0,48.0,61.142857142857146,62.3
Bengaluru,2018-08-25,22.36,24.38,19.62,36.32,0.92,7.61,12.01,67.0,Satisfactory,2018,8,25,5,1,3,62.0,57.0,62.57142857142857,62.36666666666667
Bengaluru,2018-08-26,18.42,21.34,18.03,31.57,0.93,7.07,13.19,70.0,Satisfactory,2018,8,26,6,1,3,67.0,59.0,64.14285714285714,62.43333333333333
Bengaluru,2018-08-27,19.86,25.62,19.41,36.57,0.86,7.09,10.61,62.0,Satisfactory,2018,8,27,0,0,3,70.0,53.0,65.42857142857143,62.53333333333333
Bengaluru,2018-08-28,21.93,20.83,18.83,31.9,0.81,6.5,12.42,64.0,Satisfactory,2018,8,28,1,0,3,62.0,69.0,64.71428571428571,62.46666666666667
Bengaluru,2018-08-29,20.52,16.42,18.42,30.96,0.87,6.94,10.52,68.0,Satisfactory,2018,8,29,2,0,3,64.0,65.0,65.14285714285714,62.6
Bengaluru,2018-08-30,23.33,22.69,17.92,32.55,0.79,7.56,11.59,68.0,Satisfactory,2018,8,30,3,0,3,68.0,63.0,65.85714285714286,62.8
Bengaluru,2018-08-31,19.74,24.42,23.85,38.66,0.83,7.34,12.01,64.0,Satisfactory,2018,8,31,4,0,3,68.0,62.0,66.14285714285714,62.733333333333334
Bengaluru,2018-09-01,23.62,18.31,18.76,29.17,0.8,7.25,15.32,68.0,Satisfactory,2018,9,1,5,1,3,64.0,67.0,66.28571428571429,62.733333333333334
Bengaluru,2018-09-02,21.84,16.09,17.44,26.12,0.76,8.3,17.84,66.0,Satisfactory,2018,9,2,6,1,3,68.0,70.0,65.71428571428571,62.53333333333333
Bengaluru,2018-09-03,25.06,24.51,20.87,36.16,0.87,8.66,16.89,63.0,Satisfactory,2018,9,3,0,0,3,66.0,62.0,65.85714285714286,62.06666666666667
Bengaluru,2018-09-04,32.78,21.82,26.03,37.81,0.91,8.63,18.24,76.0,Satisfactory,2018,9,4,1,0,3,63.0,64.0,67.57142857142857,62.03333333333333
Bengaluru,2018-09-05,25.32,19.25,21.06,31.97,0.85,7.69,18.23,78.0,Satisfactory,2018,9,5,2,0,3,76.0,68.0,69.0,62.4
Bengaluru,2018-09-06,25.21,20.52,21.41,33.3,0.8,8.53,17.79,66.0,Satisfactory,2018,9,6,3,0,3,78.0,68.0,68.71428571428571,62.36666666666667
Bengaluru,2018-09-07,27.2,20.06,20.41,32.1,0.79,8.27,16.77,70.0,Satisfactory,2018,9,7,4,0,3,66.0,64.0,69.57142857142857,62.7
Bengaluru,2018-09-08,18.32,9.29,19.4,23.04,0.75,7.58,17.16,63.0,Satisfactory,2018,9,8,5,1,3,70.0,68.0,68.85714285714286,62.86666666666667
Bengaluru,2018-09-09,19.07,9.72,23.74,25.42,0.82,7.65,23.36,64.0,Satisfactory,2018,9,9,6,1,3,63.0,66.0,68.57142857142857,63.0
Bengaluru,2018-09-10,28.1,8.51,29.62,28.16,0.96,7.71,21.64,73.0,Satisfactory,2018,9,10,0,0,3,64.0,63.0,70.0,63.56666666666667
Bengaluru,2018-09-11,30.34,12.1,34.78,35.58,0.95,6.95,32.98,90.0,Satisfactory,2018,9,11,1,0,3,73.0,76.0,72.0,64.66666666666667
Bengaluru,2018-09-12,24.47,16.57,38.97,42.15,0.96,7.44,33.73,91.0,Satisfactory,2018,9,12,2,0,3,90.0,78.0,73.85714285714286,65.93333333333334
Bengaluru,2018-09-13,29.84,14.04,38.83,39.47,0.99,8.27,21.83,88.0,Satisfactory,2018,9,13,3,0,3,91.0,66.0,77.0,66.86666666666666
Bengaluru,2018-09-14,27.72,14.95,42.11,42.26,0.98,7.55,32.17,94.0,Satisfactory,2018,9,14,4,0,3,88.0,70.0,80.42857142857143,68.03333333333333
Bengaluru,2018-09-15,24.1,15.31,40.13,41.69,0.95,7.46,25.3,77.0,Satisfactory,2018,9,15,5,1,3,94.0,63.0,82.42857142857143,68.86666666666666
Bengaluru,2018-09-16,24.43,26.3,35.93,46.22,0.96,8.26,19.68,73.0,Satisfactory,2018,9,16,6,1,3,77.0,64.0,83.71428571428571,69.7
Bengaluru,2018-09-17,19.03,23.91,30.55,41.59,0.83,7.87,11.82,74.0,Satisfactory,2018,9,17,0,0,3,73.0,73.0,83.85714285714286,70.26666666666667
Bengaluru,2018-09-18,19.86,17.97,24.34,32.53,0.76,7.24,13.4,65.0,Satisfactory,2018,9,18,1,0,3,74.0,90.0,80.28571428571429,70.46666666666667
Bengaluru,2018-09-19,20.21,12.96,23.2,28.88,0.76,7.82,16.89,65.0,Satisfactory,2018,9,19,2,0,3,65.0,91.0,76.57142857142857,70.86666666666666
Bengaluru,2018-09-20,25.55,28.53,41.9,54.46,0.89,7.22,18.67,79.0,Satisfactory,2018,9,20,3,0,3,65.0,88.0,75.28571428571429,71.2
Bengaluru,2018-09-21,26.75,15.97,33.38,37.62,0.8,6.83,19.11,87.0,Satisfactory,2018,9,21,4,0,3,79.0,94.0,74.28571428571429,71.93333333333334
Bengaluru,2018-09-22,24.45,21.53,30.37,40.33,0.83,7.24,21.83,77.0,Satisfactory,2018,9,22,5,1,3,87.0,77.0,74.28571428571429,72.4
Bengaluru,2018-09-23,30.84,13.19,38.12,39.6,0.85,7.1,26.8,87.0,Satisfactory,2018,9,23,6,1,3,77.0,73.0,76.28571428571429,73.23333333333333
Bengaluru,2018-09-24,22.6,16.43,35.0,37.99,0.93,6.7,29.89,85.0,Satisfactory,2018,9,24,0,0,3,87.0,74.0,77.85714285714286,73.83333333333333
Bengaluru,2018-09-25,26.76,19.45,40.97,45.05,0.99,6.79,22.54,78.0,Satisfactory,2018,9,25,1,0,3,85.0,65.0,79.71428571428571,74.1
Bengaluru,2018-09-26,31.25,12.51,28.45,32.14,0.87,6.76,23.35,85.0,Satisfactory,2018,9,26,2,0,3,78.0,65.0,82.57142857142857,74.86666666666666
Bengaluru,2018-09-27,29.24,13.98,30.94,37.06,0.94,6.59,20.67,80.0,Satisfactory,2018,9,27,3,0,3,85.0,79.0,82.71428571428571,75.4
Bengaluru,2018-09-28,26.36,13.23,27.64,34.42,0.8,6.14,14.86,78.0,Satisfactory,2018,9,28,4,0,3,80.0,87.0,81.42857142857143,75.73333333333333
Bengaluru,2018-09-29,17.35,13.34,25.67,33.62,0.79,6.06,12.5,75.0,Satisfactory,2018,9,29,5,1,3,78.0,77.0,81.14285714285714,75.96666666666667
Bengaluru,2018-09-30,25.28,13.1,23.56,31.12,0.81,5.67,16.11,70.0,Satisfactory,2018,9,30,6,1,3,75.0,87.0,78.71428571428571,76.16666666666667
Bengaluru,2018-10-01,21.61,14.5,25.53,34.21,0.87,6.59,18.94,82.0,Satisfactory,2018,10,1,0,0,4,70.0,85.0,78.28571428571429,76.63333333333334
Bengaluru,2018-10-02,14.51,11.08,19.67,26.83,0.74,6.36,15.9,67.0,Satisfactory,2018,10,2,1,0,4,82.0,78.0,76.71428571428571,76.66666666666667
Bengaluru,2018-10-03,15.17,12.05,20.76,27.91,0.76,6.27,16.22,65.0,Satisfactory,2018,10,3,2,0,4,67.0,85.0,73.85714285714286,76.73333333333333
Bengaluru,2018-10-04,21.47,16.7,21.67,32.94,0.8,6.52,8.9,65.0,Satisfactory,2018,10,4,3,0,4,65.0,80.0,71.71428571428571,76.36666666666666
Bengaluru,2018-10-05,13.99,15.24,19.47,29.23,0.78,6.96,11.69,62.0,Satisfactory,2018,10,5,4,0,4,65.0,78.0,69.42857142857143,75.83333333333333
Bengaluru,2018-10-06,14.0,14.33,19.84,29.19,0.78,6.52,10.5,56.0,Satisfactory,2018,10,6,5,1,4,62.0,75.0,66.71428571428571,75.5
Bengaluru,2018-10-07,20.86,13.17,23.91,32.48,0.74,6.73,16.31,62.0,Satisfactory,2018,10,7,6,1,4,56.0,70.0,65.57142857142857,75.23333333333333
Bengaluru,2018-10-08,32.94,12.11,26.49,34.31,0.79,6.84,18.26,73.0,Satisfactory,2018,10,8,0,0,4,62.0,82.0,64.28571428571429,75.56666666666666
Bengaluru,2018-10-09,31.82,14.75,32.27,41.65,0.85,6.89,22.25,80.0,Satisfactory,2018,10,9,1,0,4,73.0,67.0,66.14285714285714,76.1
Bengaluru,2018-10-10,40.93,18.56,34.32,47.59,0.81,6.48,23.46,93.0,Satisfactory,2018,10,10,2,0,4,80.0,65.0,70.14285714285714,76.76666666666667
Bengaluru,2018-10-11,55.08,30.58,43.63,63.94,0.99,6.55,21.65,110.0,Moderate,2018,10,11,3,0,4,93.0,65.0,76.57142857142857,77.43333333333334
Bengaluru,2018-10-12,56.31,30.12,44.04,60.98,0.93,6.53,22.96,115.0,Moderate,2018,10,12,4,0,4,110.0,62.0,84.14285714285714,78.23333333333333
Bengaluru,2018-10-13,72.74,23.04,41.95,57.57,0.9,6.35,28.02,167.0,Moderate,2018,10,13,5,1,4,115.0,56.0,100.0,80.86666666666666
Bengaluru,2018-10-14,48.48,6.99,26.49,28.07,0.8,6.28,34.33,116.0,Moderate,2018,10,14,6,1,4,167.0,62.0,107.71428571428571,81.6
Bengaluru,2018-10-15,41.44,9.88,28.25,31.68,0.88,6.36,23.25,88.0,Satisfactory,2018,10,15,0,0,4,116.0,73.0,109.85714285714286,81.96666666666667
Bengaluru,2018-10-16,35.37,10.95,26.88,31.15,0.74,6.52,19.06,90.0,Satisfactory,2018,10,16,1,0,4,88.0,80.0,111.28571428571429,82.53333333333333
Bengaluru,2018-10-17,19.99,14.07,22.81,32.79,0.75,6.56,18.23,75.0,Satisfactory,2018,10,17,2,0,4,90.0,93.0,108.71428571428571,82.56666666666666
Bengaluru,2018-10-18,62.95,14.0,28.34,37.9,0.82,6.45,21.13,116.0,Moderate,2018,10,18,3,0,4,75.0,110.0,109.57142857142857,84.26666666666667
Bengaluru,2018-10-19,20.75,9.89,21.84,27.29,0.74,6.31,19.64,81.0,Satisfactory,2018,10,19,4,0,4,116.0,115.0,104.71428571428571,84.8
Bengaluru,2018-10-20,25.61,10.61,25.93,31.45,0.75,6.74,27.25,71.0,Satisfactory,2018,10,20,5,1,4,81.0,167.0,91.0,84.53333333333333
Bengaluru,2018-10-21,36.42,14.12,30.1,38.3,0.74,7.29,29.37,88.0,Satisfactory,2018,10,21,6,1,4,71.0,116.0,87.0,84.56666666666666
Bengaluru,2018-10-22,37.81,20.84,41.15,51.26,1.04,7.54,29.12,102.0,Moderate,2018,10,22,0,0,4,88.0,88.0,89.0,85.4
Bengaluru,2018-10-23,49.17,23.55,43.25,52.1,1.16,8.02,24.69,119.0,Moderate,2018,10,23,1,0,4,102.0,90.0,93.14285714285714,86.46666666666667
Bengaluru,2018-10-24,62.67,19.33,40.4,47.8,1.01,8.31,24.3,132.0,Moderate,2018,10,24,2,0,4,119.0,75.0,101.28571428571429,88.03333333333333
Bengaluru,2018-10-25,46.34,17.54,36.95,45.09,1.02,6.52,25.3,110.0,Moderate,2018,10,25,3,0,4,132.0,116.0,100.42857142857143,89.1
Bengaluru,2018-10-26,50.19,14.97,40.42,46.02,1.01,7.67,30.95,101.0,Moderate,2018,10,26,4,0,4,110.0,81.0,103.28571428571429,89.63333333333334
Bengaluru,2018-10-27,39.65,15.66,45.83,51.24,1.03,6.75,37.95,107.0,Moderate,2018,10,27,5,1,4,101.0,71.0,108.42857142857143,90.53333333333333
Bengaluru,2018-10-28,37.32,15.03,45.79,47.93,0.97,6.29,38.38,108.0,Moderate,2018,10,28,6,1,4,107.0,88.0,111.28571428571429,91.53333333333333
Bengaluru,2018-10-29,36.11,26.17,56.14,65.76,1.12,7.03,35.49,103.0,Moderate,2018,10,29,0,0,4,108.0,102.0,111.42857142857143,92.46666666666667
Bengaluru,2018-10-30,40.12,31.63,58.13,73.78,1.19,6.8,28.94,125.0,Moderate,2018,10,30,1,0,4,103.0,119.0,112.28571428571429,94.3
Bengaluru,2018-10-31,40.02,16.33,42.16,46.05,1.06,5.81,26.11,107.0,Moderate,2018,10,31,2,0,4,125.0,132.0,108.71428571428571,95.13333333333334
Bengaluru,2018-11-01,20.96,16.9,31.6,37.49,0.95,7.01,23.72,92.0,Satisfactory,2018,11,1,3,0,4,107.0,110.0,106.14285714285714,95.96666666666667
Bengaluru,2018-11-02,17.57,12.79,24.14,29.12,0.96,6.14,16.57,84.0,Satisfactory,2018,11,2,4,0,4,92.0,101.0,103.71428571428571,96.6
Bengaluru,2018-11-03,21.42,11.8,24.36,28.45,1.1,6.46,20.21,82.0,Satisfactory,2018,11,3,5,1,4,84.0,107.0,100.14285714285714,97.16666666666667
Bengaluru,2018-11-04,21.84,9.14,22.91,25.74,0.82,6.17,27.03,74.0,Satisfactory,2018,11,4,6,1,4,82.0,108.0,95.28571428571429,97.56666666666666
Bengaluru,2018-11-05,23.98,11.81,28.89,32.92,1.03,6.14,21.7,81.0,Satisfactory,2018,11,5,0,0,4,74.0,103.0,92.14285714285714,98.4
Bengaluru,2018-11-06,41.38,11.41,30.42,34.18,1.12,7.11,20.31,110.0,Moderate,2018,11,6,1,0,4,81.0,125.0,90.0,100.0
Bengaluru,2018-11-07,57.03,11.01,31.2,34.22,1.04,7.8,27.35,97.0,Satisfactory,2018,11,7,2,0,4,110.0,107.0,88.57142857142857,100.8
Bengaluru,2018-11-08,61.98,14.54,32.99,38.24,0.99,7.7,23.63,144.0,Moderate,2018,11,8,3,0,4,97.0,92.0,96.0,102.93333333333334
Bengaluru,2018-11-09,33.68,11.58,29.99,32.31,0.99,5.77,25.02,94.0,Satisfactory,2018,11,9,4,0,4,144.0,84.0,97.42857142857143,102.96666666666667
Bengaluru,2018-11-10,50.36,14.78,35.38,39.15,1.05,4.97,29.27,96.0,Satisfactory,2018,11,10,5,1,4,94.0,82.0,99.42857142857143,102.5
Bengaluru,2018-11-11,55.48,16.45,37.67,43.57,1.11,5.67,34.04,105.0,Moderate,2018,11,11,6,1,4,96.0,74.0,103.85714285714286,102.16666666666667
Bengaluru,2018-11-12,63.66,32.73,47.6,65.11,1.38,6.65,25.83,113.0,Moderate,2018,11,12,0,0,4,105.0,81.0,108.42857142857143,100.36666666666666
Bengaluru,2018-11-13,71.05,25.65,50.42,59.92,1.46,7.96,28.07,143.0,Moderate,2018,11,13,1,0,4,113.0,110.0,113.14285714285714,101.26666666666667
Bengaluru,2018-11-14,77.53,40.06,56.64,77.83,1.57,7.78,25.98,143.0,Moderate,2018,11,14,2,0,4,143.0,97.0,119.71428571428571,103.1
Bengaluru,2018-11-15,58.35,21.57,43.91,50.94,1.43,6.5,17.61,141.0,Moderate,2018,11,15,3,0,4,143.0,144.0,119.28571428571429,104.8
Bengaluru,2018-11-16,25.1,11.77,28.79,31.59,1.05,5.06,19.48,88.0,Satisfactory,2018,11,16,4,0,4,141.0,94.0,118.42857142857143,105.23333333333333
Bengaluru,2018-11-17,49.2,7.31,28.7,28.53,1.02,5.2,35.62,84.0,Satisfactory,2018,11,17,5,1,4,88.0,96.0,116.71428571428571,104.16666666666667
Bengaluru,2018-11-18,41.2,9.24,20.87,25.94,1.01,5.38,26.38,91.0,Satisfactory,2018,11,18,6,1,4,84.0,105.0,114.71428571428571,104.5
Bengaluru,2018-11-19,19.95,13.0,22.54,28.63,1.1,5.57,13.5,77.0,Satisfactory,2018,11,19,0,0,4,91.0,113.0,109.57142857142857,104.7
Bengaluru,2018-11-20,25.85,15.66,28.52,35.0,1.09,5.21,16.08,77.0,Satisfactory,2018,11,20,1,0,4,77.0,143.0,100.14285714285714,104.33333333333333
Bengaluru,2018-11-21,33.31,11.66,28.34,32.46,1.02,5.74,21.91,81.0,Satisfactory,2018,11,21,2,0,4,77.0,143.0,91.28571428571429,103.63333333333334
Bengaluru,2018-11-22,17.95,13.98,24.12,30.52,1.03,5.89,11.65,73.0,Satisfactory,2018,11,22,3,0,4,81.0,141.0,81.57142857142857,102.1
Bengaluru,2018-11-23,25.58,16.08,27.32,34.72,1.11,5.57,11.55,79.0,Satisfactory,2018,11,23,4,0,4,73.0,88.0,80.28571428571429,100.33333333333333
Bengaluru,2018-11-24,108.3,11.24,29.96,32.39,1.04,5.34,25.36,144.0,Moderate,2018,11,24,5,1,4,79.0,84.0,88.85714285714286,101.46666666666667
Bengaluru,2018-11-25,61.34,7.46,27.32,27.58,0.85,5.25,41.24,142.0,Moderate,2018,11,25,6,1,4,144.0,91.0,96.14285714285714,102.83333333333333
Bengaluru,2018-11-26,71.66,7.78,30.65,30.14,0.83,5.65,58.03,124.0,Moderate,2018,11,26,0,0,4,142.0,77.0,102.85714285714286,103.4
Bengaluru,2018-11-27,54.73,19.16,36.44,36.17,0.84,5.5,62.99,127.0,Moderate,2018,11,27,1,0,4,124.0,77.0,110.0,104.03333333333333
Bengaluru,2018-11-28,59.58,10.19,29.98,32.37,0.89,5.6,52.81,127.0,Moderate,2018,11,28,2,0,4,127.0,81.0,116.57142857142857,104.83333333333333
Bengaluru,2018-11-29,42.06,11.35,25.48,28.83,0.93,5.48,42.35,119.0,Moderate,2018,11,29,3,0,4,127.0,73.0,123.14285714285714,104.63333333333334
Bengaluru,2018-11-30,43.16,10.45,28.44,30.83,0.89,5.46,47.85,94.0,Satisfactory,2018,11,30,4,0,4,119.0,79.0,125.28571428571429,104.2
Bengaluru,2018-12-01,40.67,12.57,31.03,34.43,0.97,5.49,50.45,86.0,Satisfactory,2018,12,1,5,1,4,94.0,144.0,117.0,104.0
Bengaluru,2018-12-02,28.25,9.29,24.59,27.96,0.79,6.21,59.89,92.0,Satisfactory,2018,12,2,6,1,4,86.0,142.0,109.85714285714286,104.26666666666667
Bengaluru,2018-12-03,33.56,11.16,25.62,29.75,0.8,6.78,43.92,73.0,Satisfactory,2018,12,3,0,0,4,92.0,124.0,102.57142857142857,103.96666666666667
Bengaluru,2018-12-04,25.83,15.31,26.42,34.03,0.89,5.86,24.11,75.0,Satisfactory,2018,12,4,1,0,4,73.0,127.0,95.14285714285714,104.0
Bengaluru,2018-12-05,51.43,13.6,23.94,30.8,0.87,5.69,26.63,106.0,Moderate,2018,12,5,2,0,4,75.0,127.0,92.14285714285714,104.83333333333333
Bengaluru,2018-12-06,29.32,13.52,29.76,33.09,0.9,6.47,35.15,87.0,Satisfactory,2018,12,6,3,0,4,106.0,119.0,87.57142857142857,104.06666666666666
Bengaluru,2018-12-07,37.49,16.07,31.25,34.16,0.93,5.9,33.42,90.0,Satisfactory,2018,12,7,4,0,4,87.0,94.0,87.0,103.83333333333333
Bengaluru,2018-12-08,61.0,9.36,33.48,28.09,0.78,5.86,52.77,119.0,Moderate,2018,12,8,5,1,4,90.0,86.0,91.71428571428571,103.0
Bengaluru,2018-12-09,63.28,5.87,23.23,19.92,0.75,7.38,80.57,128.0,Moderate,2018,12,9,6,1,4,119.0,92.0,96.85714285714286,104.13333333333334
Bengaluru,2018-12-10,75.78,9.79,30.66,31.44,1.04,5.77,76.51,157.0,Moderate,2018,12,10,0,0,4,128.0,73.0,108.85714285714286,106.16666666666667
Bengaluru,2018-12-11,88.98,12.13,38.55,39.46,1.08,5.94,69.85,180.0,Moderate,2018,12,11,1,0,4,157.0,75.0,123.85714285714286,108.66666666666667
Bengaluru,2018-12-12,78.59,11.17,40.02,39.8,1.05,6.32,66.64,179.0,Moderate,2018,12,12,2,0,4,180.0,106.0,134.28571428571428,110.86666666666666
Bengaluru,2018-12-13,67.36,10.53,36.8,37.08,1.03,6.32,59.79,148.0,Moderate,2018,12,13,3,0,4,179.0,87.0,143.0,111.03333333333333
Bengaluru,2018-12-14,48.45,12.96,36.41,38.05,0.97,6.57,50.06,103.0,Moderate,2018,12,14,4,0,4,148.0,90.0,144.85714285714286,109.7
Bengaluru,2018-12-15,47.62,15.51,35.48,39.72,0.96,6.24,48.1,85.0,Satisfactory,2018,12,15,5,1,4,103.0,119.0,140.0,107.83333333333333
Bengaluru,2018-12-16,64.42,13.08,40.02,38.75,0.98,6.45,73.64,112.0,Moderate,2018,12,16,6,1,4,85.0,128.0,137.71428571428572,108.63333333333334
Bengaluru,2018-12-17,86.94,39.83,54.92,76.09,1.29,7.69,51.64,146.0,Moderate,2018,12,17,0,0,4,112.0,157.0,136.14285714285714,110.7
Bengaluru,2018-12-18,98.84,60.14,63.57,106.26,1.72,5.98,38.34,225.0,Poor,2018,12,18,1,0,4,146.0,180.0,142.57142857142858,115.16666666666667
Bengaluru,2018-12-19,61.84,15.76,47.79,47.55,1.11,6.12,57.86,142.0,Moderate,2018,12,19,2,0,4,225.0,179.0,137.28571428571428,117.33333333333333
Bengaluru,2018-12-20,45.7,11.87,35.34,35.33,0.83,6.04,64.96,130.0,Moderate,2018,12,20,3,0,4,142.0,148.0,134.71428571428572,119.1
Bengaluru,2018-12-21,51.63,22.16,38.9,48.19,0.99,5.88,56.78,116.0,Moderate,2018,12,21,4,0,4,130.0,103.0,136.57142857142858,120.26666666666667
Bengaluru,2018-12-22,42.57,12.09,35.19,35.22,0.91,6.01,41.65,109.0,Moderate,2018,12,22,5,1,4,116.0,85.0,140.0,121.46666666666667
Bengaluru,2018-12-23,37.34,9.1,23.96,25.68,0.82,4.98,46.25,87.0,Satisfactory,2018,12,23,6,1,4,109.0,112.0,136.42857142857142,121.73333333333333
Bengaluru,2018-12-24,43.13,10.4,27.87,29.5,0.85,5.33,41.44,79.0,Satisfactory,2018,12,24,0,0,4,87.0,146.0,126.85714285714286,119.56666666666666
Bengaluru,2018-12-25,57.89,10.72,33.44,33.96,0.93,5.24,54.0,103.0,Moderate,2018,12,25,1,0,4,79.0,225.0,109.42857142857143,118.26666666666667
Bengaluru,2018-12-26,59.38,10.07,33.7,33.88,1.01,5.27,55.22,118.0,Moderate,2018,12,26,2,0,4,103.0,142.0,106.0,118.06666666666666
Bengaluru,2018-12-27,57.28,12.41,31.17,34.5,0.9,5.67,55.3,117.0,Moderate,2018,12,27,3,0,4,118.0,130.0,104.14285714285714,117.73333333333333
Bengaluru,2018-12-28,68.37,9.44,31.77,32.0,0.91,6.12,57.62,123.0,Moderate,2018,12,28,4,0,4,117.0,116.0,105.14285714285714,117.6
Bengaluru,2018-12-29,65.81,11.15,31.32,32.97,0.89,6.07,47.62,124.0,Moderate,2018,12,29,5,1,4,123.0,109.0,107.28571428571429,117.76666666666667
Bengaluru,2018-12-30,64.29,8.74,28.97,27.6,0.85,5.34,64.73,127.0,Moderate,2018,12,30,6,1,4,124.0,87.0,113.0,118.86666666666666
Bengaluru,2018-12-31,63.77,15.48,37.46,40.95,1.02,7.25,55.18,123.0,Moderate,2018,12,31,0,0,4,127.0,79.0,119.28571428571429,120.1
Bengaluru,2019-01-01,61.55,14.75,38.19,41.3,0.98,8.29,56.91,128.0,Moderate,2019,1,1,1,0,1,123.0,103.0,122.85714285714286,121.3
